216,186
225,180
231,175
236,170
239,166
246,157
251,156
253,149
257,141
260,141
261,138
266,128
266,127
267,126
271,115
270,109
270,101
271,92
273,87
273,80
276,74
282,62
281,63
284,55
290,49
292,46
295,46
301,52
302,49
298,51
309,53
317,57
320,59
328,62
331,64
343,67
351,71
355,72
366,76
367,78
372,82
380,85
388,89
397,92
401,96
408,97
408,99
424,100
429,103
434,105
444,109
455,111
463,113
463,115
473,116
477,119
484,119
494,118
501,118
507,119
514,119
522,117
527,118
534,116
539,117
541,116
545,113
536,119
545,107
537,108
538,104
539,102
536,93
538,86
534,78
535,70
535,68
532,59
530,50
529,46
529,44
531,50
530,54
532,49
532,48
528,48
531,48
535,45
536,44
534,44
533,43
532,44
544,43
544,44
546,51
548,54
550,55
549,62
550,68
554,74
555,83
556,91
556,102
554,105
553,108
553,115
547,117
552,130
555,143
554,154
553,157
552,163
549,171
544,183
543,184
535,194
540,198
533,206
532,210
528,219
534,221
530,231
526,242
524,249
522,253
520,258
515,269
511,276
507,281
503,287
502,290
498,296
491,306
487,308
486,305
482,302
480,298
480,294
477,292
473,292
466,293
456,289
449,285
447,282
439,277
433,275
428,268
427,259
419,256
415,252
414,243
412,237
408,237
405,230
402,221
400,212
400,210
399,206
399,197
402,186
401,185
401,180
402,172
404,166
402,164
405,149
407,141
410,133
410,129
411,125
413,118
417,106
420,99
422,98
424,91
425,86
427,79
427,71
427,65
427,58
432,63
430,46
433,50
431,52
436,61
432,56
437,61
429,50
422,48
421,41
418,45
422,46
422,51
419,50
419,53
411,57
401,52
399,54
394,54
381,59
374,61
370,63
362,67
354,75
347,77
341,82
333,87
329,89
322,97
316,100
312,104
305,109
301,110
295,116
289,120
282,126
278,129
274,134
266,142
260,148
261,150
254,156
248,165
243,172
236,181
231,188
226,195
219,202
214,207
208,211
203,216
200,219
193,222
193,224
187,229
182,236
175,244
173,248
166,258
160,267
157,270
153,278
148,285
144,289
141,293
134,300
128,303
125,305
120,313
115,318
112,321
110,315
104,322
100,317
94,316
93,318
93,317
85,320
92,314
94,306
95,306
96,299
96,293
99,286
103,277
107,266
111,267
114,260
118,245
119,240
122,236
127,230
130,225
133,216
135,211
137,203
139,199
141,193
143,186
144,179
146,170
147,166
148,162
151,154
152,147
155,140
159,135
160,128
163,126
165,118
168,110
171,106
174,98
176,92
179,89
182,83
184,76
185,71
188,67
194,63
194,55
196,53
196,52
200,55
201,57
204,57
205,59
210,60
221,60
227,61
234,66
243,67
249,70
256,74
260,77
265,81
271,87
276,92
280,96
284,103
290,109
293,117
297,123
302,130
304,136
308,142
306,137
303,144
304,140
299,146
298,146
285,151
280,156
271,158
270,161
260,161
253,160
253,159
238,155
230,153
221,149
218,145
208,142
197,139
190,138
187,136
181,135
172,134
166,134
157,138
149,139
145,141
139,142
132,146
126,149
122,151
116,153
106,157
98,160
93,162
92,163
95,162
97,163
93,165
94,165
95,167
95,168
96,170
92,173
95,176
95,178
91,181
94,188
95,194
96,207
96,209
96,220
96,224
99,230
104,237
109,243
109,248
123,258
130,263
152,260
146,266
155,267
160,268
172,271
186,267
192,270
200,271
206,272
213,271
216,271
223,272
235,272
241,272
245,272
255,272
261,273
270,276
274,276
282,279
288,281
294,284
299,285
308,288
313,290
326,294
330,297
336,300
341,302
349,306
356,308
362,311
370,313
378,319
384,317
387,319
399,319
406,317
408,315
417,316
424,315
431,306
435,310
442,305
451,302
456,300
463,296
472,291
477,287
485,284
489,281
493,279
497,277
504,272
513,268
517,263
520,262
525,260
527,258
535,257
536,255
543,253
543,252
538,254
543,257
538,259
541,266
541,269
540,277
541,281
541,288
539,291
540,300
540,304
540,305
538,304
536,303
531,306
528,304
523,309
518,310
512,312
512,314
502,315
501,315
493,313
485,312
481,311
471,309
469,308
462,306
459,305
448,303
445,302
433,299
427,299
418,297
411,295
397,292
391,290
388,289
381,285
374,282
368,276
365,273
365,271
355,260
353,254
350,248
348,243
346,234
346,223
345,224
349,215
352,212
353,208
361,206
365,202
369,202
368,198
372,194
374,189
375,183
376,178
376,174
375,168
374,164
374,160
373,151
369,144
366,135
364,132
363,123
361,118
358,110
358,104
356,95
353,87
352,83
347,77
344,69
344,62
339,56
338,50
337,48
335,49
338,54
341,54
337,55
335,56
325,57
320,57
315,59
306,61
302,62
294,64
288,65
282,69
276,72
269,74
267,76
254,82
255,80
246,88
241,92
230,99
226,104
221,109
216,115
210,120
204,124
198,130
196,133
191,138
184,144
181,149
175,156
170,161
165,165
164,171
158,177
156,181
154,187
153,197
151,203
149,206
147,217
146,226
146,227
145,238
146,247
145,253
146,262
146,266
145,270
144,284
143,291
141,300
140,306
137,309
135,310
132,314
125,316
119,318
113,318
108,318
104,319
96,317
100,318
100,321
103,316
112,321
93,322
99,318
98,324
111,322
108,323
85,325
89,322
95,319
105,321
86,321
94,310
92,305
96,294
97,292
99,287
101,277
104,273
106,267
111,259
115,252
121,246
127,241
132,235
139,231
147,226
151,222
155,218
160,212
164,210
169,205
175,201
181,196
186,189
190,184
195,181
200,176
205,170
209,167
216,162
219,158
223,151
229,146
233,142
237,137
240,131
243,126
246,122
249,119
250,114
254,109
255,100
253,94
253,84
255,80
258,76
258,64
257,56
257,51
259,55
258,52
259,55
262,50
263,50
266,47
269,45
273,44
276,43
283,44
292,46
295,49
300,51
305,54
311,58
315,64
321,69
324,73
331,80
335,86
342,92
347,98
355,108
362,112
365,113
374,120
379,125
385,130
393,136
396,140
399,144
402,148
408,155
416,162
421,165
424,168
428,171
434,176
440,184
445,190
452,195
455,201
461,207
463,212
467,220
472,228
476,233
476,235
478,239
491,257
486,254
493,266
495,271
498,276
501,280
504,285
506,290
512,296
516,303
519,308
518,303
517,302
514,302
514,302
508,305
498,306
498,309
488,308
485,307
478,305
472,304
467,303
458,299
452,295
445,290
439,284
424,278
421,278
411,274
409,272
401,270
397,267
389,265
385,261
380,258
373,256
371,254
365,250
356,244
350,240
346,235
341,234
338,230
331,225
328,225
325,220
320,219
309,211
301,207
298,206
294,201
287,194
287,194
284,190
278,184
275,181
273,177
266,172
262,169
256,163
253,160
247,154
243,151
236,145
231,141
226,136
221,131
212,122
210,120
205,113
205,113
200,104
199,100
196,95
192,91
188,86
186,78
183,75
181,72
176,67
178,68
169,60
164,54
159,51
159,47
162,49
160,52
154,52
150,55
145,57
139,60
135,61
129,65
123,66
117,68
109,71
101,75
96,76
99,79
102,77
108,79
108,77
106,78
104,79
101,79
96,80
99,80
98,80
99,82
99,83
99,86
97,88
97,90
95,96
93,103
94,107
93,111
90,119
89,124
89,129
90,133
93,143
91,144
93,151
98,159
99,164
103,171
106,179
109,184
111,192
117,196
120,206
123,212
126,216
130,221
135,227
141,234
146,240
149,246
155,252
159,257
163,261
168,267
174,271
179,275
185,281
189,285
195,290
200,294
206,297
215,300
218,303
226,306
232,308
239,311
245,314
251,316
250,320
268,320
265,319
276,308
279,310
285,304
292,300
299,291
303,288
308,283
315,276
321,271
327,265
333,261
340,257
347,252
350,249
356,246
367,243
371,241
378,237
384,230
391,226
397,218
402,215
407,211
412,208
417,201
422,194
425,193
428,191
430,187
435,178
439,170
440,164
443,157
447,152
448,146
456,139
458,136
462,131
467,124
469,118
471,114
474,105
477,101
480,95
483,90
488,84
493,78
496,73
500,69
502,67
508,63
513,59
516,60
520,56
520,58
526,53
533,51
545,46
548,45
531,53
540,48
535,48
542,44
541,46
540,46
541,51
540,52
543,48
541,50
543,49
542,52
546,48
549,51
544,49
547,53
545,53
541,49
542,50
538,50
541,48
539,49
538,48
536,47
537,46
537,46
538,45
539,47
543,45
549,40
549,38
538,48
531,50
537,49
540,49
539,48
538,48
537,47
537,46
544,40
542,42
543,39
556,31
553,33
537,42
539,41
535,44
535,44
535,45
535,45
538,46
535,46
538,48
539,51
546,46
551,41
540,51
542,48
543,47
541,48
541,47
539,48
539,48
538,49
548,41
547,39
537,46
538,44
546,42
549,39
543,44
533,43
540,41
545,42
549,43
551,46
549,50
556,50
558,52
560,64
557,67
557,70
554,81
552,86
550,93
547,102
545,110
545,115
540,123
540,129
537,138
538,144
530,149
528,157
530,169
530,183
530,191
532,189
528,197
527,210
525,212
524,225
523,231
523,237
528,237
525,254
527,261
535,270
536,271
538,286
538,287
540,294
542,302
544,306
548,307
544,303
539,298
539,297
541,297
545,302
545,302
548,309
552,306
544,303
539,301
538,298
540,301
544,306
542,303
541,300
542,300
540,299
543,301
549,308
548,301
547,302
550,301
554,304
552,303
551,302
549,304
552,303
552,303
551,303
553,304
551,305
553,302
553,303
551,304
552,306
551,305
547,302
546,302
550,303
549,304
544,305
555,310
545,307
543,304
540,305
543,305
542,307
539,305
544,307
548,307
541,310
539,308
539,309
542,310
541,309
543,311
543,315
555,313
551,314
548,315
559,312
551,313
548,313
552,312
553,310
557,305
556,307
560,303
561,299
563,292
563,287
563,282
561,276
562,272
560,267
561,261
560,253
559,245
559,241
558,228
557,226
556,216
556,210
555,204
554,192
551,189
550,187
550,183
547,176
545,171
539,156
535,152
535,148
533,142
531,137
528,131
524,125
520,117
515,112
511,107
506,100
501,97
498,92
491,86
491,81
480,79
474,78
467,76
467,75
458,74
450,79
445,79
441,80
427,85
419,91
417,93
411,96
401,103
398,103
389,109
386,109
380,112
371,118
371,115
363,117
352,124
347,129
339,130
341,126
326,128
325,129
320,129
314,131
310,133
299,137
294,137
288,140
280,140
273,140
266,141
260,142
256,143
249,144
244,145
234,147
227,149
223,150
218,151
208,153
199,159
192,161
187,163
181,165
172,168
165,173
160,176
155,178
151,182
150,184
143,195
142,202
140,208
135,215
133,223
130,235
134,239
134,245
134,252
135,256
131,259
133,271
133,280
130,286
131,296
131,303
133,308
130,317
123,309
128,303
124,302
120,302
114,302
111,299
106,297
101,293
97,289
93,288
92,287
96,285
97,284
97,281
97,278
96,273
93,270
93,262
92,258
90,251
90,246
90,240
89,236
90,229
88,224
86,214
85,208
85,201
86,196
87,180
88,176
87,172
89,164
91,150
95,145
96,138
99,131
104,127
108,119
113,114
116,108
121,101
127,95
132,90
136,83
139,78
145,73
149,65
153,60
155,56
160,52
160,51
163,57
166,53
168,54
173,52
176,48
180,45
182,49
185,52
188,54
193,53
200,53
203,52
208,51
217,49
222,50
232,46
237,46
244,44
250,44
254,43
261,45
267,45
273,45
279,45
288,47
296,45
301,49
304,50
313,52
317,52
325,52
330,52
338,50
346,48
355,48
360,47
365,47
364,50
372,49
379,54
390,56
397,58
407,61
407,64
415,68
422,72
424,74
434,75
437,82
442,87
448,95
452,99
455,100
456,107
459,113
461,121
463,130
462,130
467,140
471,151
467,161
472,159
477,180
473,183
480,183
478,192
480,199
480,203
487,217
484,225
489,231
487,232
487,239
492,247
491,268
485,269
493,277
493,283
489,288
489,291
494,305
496,313
490,307
491,312
490,313
486,307
486,307
482,309
488,312
483,306
486,310
484,304
480,303
474,301
474,300
471,301
465,299
459,297
452,298
448,294
436,293
432,290
426,286
415,280
407,275
401,274
396,270
391,267
387,263
378,257
375,255
372,251
366,247
360,240
353,233
348,228
345,223
344,223
343,226
343,226
343,228
341,227
339,227
338,229
342,231
334,229
331,234
332,233
330,232
320,233
323,233
318,231
311,231
299,235
286,234
283,234
280,233
271,233
263,232
257,231
250,232
240,233
233,232
225,232
221,231
215,231
211,231
205,232
197,235
184,243
179,247
166,257
161,262
155,267
153,273
144,276
137,281
131,285
126,288
123,299
117,297
114,301
108,306
104,316
101,317
98,320
93,314
98,315
93,312
98,317
95,310
90,314
95,312
92,316
91,314
94,314
95,313
98,312
94,316
95,314
95,315
86,322
95,317
104,322
89,315
87,310
93,310
95,301
93,297
93,292
102,289
113,275
113,275
122,271
125,266
133,261
140,258
146,254
153,251
159,249
167,245
172,242
182,236
189,233
196,229
205,225
209,223
223,218
223,217
231,214
234,212
240,211
250,205
254,203
261,200
266,198
272,197
274,196
284,192
284,192
284,191
283,189
283,189
285,183
284,171
282,168
282,164
280,157
279,152
278,149
274,140
270,132
269,126
267,119
264,111
264,107
262,102
261,93
260,92
262,81
263,76
262,72
265,65
268,63
268,57
269,53
272,50
275,51
278,51
280,53
280,52
287,53
293,54
304,56
310,57
313,59
322,65
327,66
335,69
342,73
351,75
358,78
367,80
380,80
380,88
394,88
398,95
407,97
414,99
423,99
429,100
436,106
442,110
451,115
456,118
462,117
468,122
476,126
479,130
484,132
499,143
497,138
506,148
512,149
519,147
520,149
521,156
527,164
538,171
536,171
538,173
534,176
531,177
532,182
531,188
530,190
527,198
522,212
524,216
521,222
519,227
516,233
513,239
512,245
510,252
506,263
501,268
497,275
494,280
490,283
486,291
481,297
477,308
474,307
472,300
467,298
463,297
462,296
459,297
455,298
450,298
444,299
439,301
425,303
417,298
413,306
408,304
404,305
393,306
388,308
381,309
375,309
365,313
358,314
355,314
341,319
334,320
334,317
324,320
325,323
311,320
305,321
302,322
295,322
284,322
281,321
269,321
266,319
255,314
249,311
240,309
235,305
228,299
225,299
216,293
210,291
202,288
196,286
188,281
180,279
176,277
170,274
162,268
156,264
151,260
146,257
137,252
134,248
126,244
122,241
115,236
108,230
104,224
101,221
96,217
100,217
103,218
104,219
105,220
109,218
103,222
103,224
99,227
93,229
91,233
93,234
91,236
89,240
90,243
95,246
93,254
95,260
96,265
97,276
99,282
100,288
104,295
109,302
111,312
117,318
125,322
137,327
138,324
145,317
156,311
164,306
164,308
172,302
177,299
184,294
190,290
196,287
203,282
209,278
215,273
221,270
227,266
232,263
237,258
243,252
248,247
250,245
256,240
258,228
259,227
262,218
264,216
264,210
259,206
258,203
256,194
260,183
256,175
254,171
253,166
253,159
246,153
242,146
243,146
240,137
236,131
232,125
232,123
230,115
224,110
224,105
219,98
213,91
213,86
209,81
211,79
201,71
198,65
194,61
189,55
189,50
183,47
183,46
180,46
175,49
164,48
163,50
158,50
156,51
148,55
142,57
134,59
126,62
120,66
112,68
104,71
99,73
93,75
96,76
97,78
98,80
101,87
100,90
102,97
103,104
104,105
107,114
108,121
113,130
116,136
118,144
122,149
125,159
127,167
129,174
129,180
132,190
134,196
137,205
139,214
140,221
142,229
143,234
145,241
147,251
149,256
150,263
153,270
155,278
156,282
157,286
162,294
165,301
171,306
176,312
174,309
176,307
183,305
190,302
194,298
199,294
205,290
212,284
216,280
219,275
223,264
226,258
227,255
228,244
229,233
230,233
230,223
232,215
230,210
229,199
229,193
227,188
226,180
225,172
221,164
224,160
223,153
223,143
221,135
221,127
224,122
224,120
227,111
231,105
234,99
239,92
245,88
249,80
252,76
257,73
262,68
265,67
271,65
278,62
284,59
293,59
299,59
306,57
308,57
322,58
326,60
334,62
340,63
349,64
352,66
358,67
371,67
379,70
386,73
396,73
401,68
406,66
417,69
419,66
430,66
436,63
443,60
451,59
458,56
462,55
471,53
476,50
484,50
490,47
496,43
503,44
513,38
511,41
519,45
524,44
531,43
538,48
541,50
537,49
534,49
536,53
537,57
536,59
534,61
534,74
531,81
529,88
530,95
525,100
523,106
520,112
519,120
515,128
513,138
511,142
508,148
506,155
504,164
507,174
507,186
507,189
509,200
511,212
514,218
516,221
517,229
519,235
522,245
527,251
529,257
531,267
533,274
534,278
537,290
538,294
539,299
541,305
543,307
542,305
543,305
540,306
540,303
537,304
535,306
530,310
527,312
524,315
513,317
512,314
507,312
503,310
496,307
488,306
481,305
476,303
470,301
462,299
453,294
442,293
436,288
430,282
415,278
407,275
401,273
394,271
389,270
382,268
379,267
372,266
364,267
353,265
352,264
341,260
338,260
326,255
321,254
313,254
313,251
305,249
297,243
293,241
287,235
281,229
278,225
270,216
267,214
262,208
254,201
252,198
245,193
241,189
234,183
229,180
222,175
214,169
210,164
204,157
201,152
200,150
197,144
193,138
190,134
187,128
188,124
182,116
183,113
179,106
181,102
180,97
180,88
180,85
179,74
182,65
184,61
185,55
188,47
190,48
189,50
191,50
193,51
205,59
206,60
211,65
215,70
219,74
223,82
226,88
229,94
233,102
234,111
236,119
239,125
240,132
241,142
243,150
246,157
246,161
242,172
246,176
243,184
244,188
246,197
243,205
241,216
244,220
244,222
244,230
244,237
243,245
245,246
242,259
245,262
241,271
240,274
241,283
239,289
239,295
234,305
239,315
228,313
230,309
228,308
229,307
220,306
213,308
211,307
206,303
201,296
197,296
193,293
191,279
188,275
187,268
187,261
189,253
190,245
191,237
193,233
195,227
200,221
203,216
207,210
212,206
216,199
223,192
228,189
233,185
238,180
242,177
249,173
254,168
259,162
266,160
272,150
275,145
280,139
285,137
288,129
291,124
294,119
294,114
295,103
296,94
298,89
298,82
300,72
300,70
299,62
300,58
303,50
302,53
304,54
309,52
313,51
317,52
328,54
332,55
342,59
346,60
352,63
360,68
365,68
369,74
374,79
381,87
385,91
390,97
394,105
398,112
403,123
406,127
406,129
408,135
408,141
411,154
413,161
415,176
416,180
420,186
420,192
420,197
424,206
426,213
424,220
425,229
423,233
425,238
424,249
422,255
422,260
421,265
417,274
420,284
420,296
420,306
420,308
418,302
418,298
417,293
424,292
430,292
435,289
441,280
443,276
445,275
451,275
454,271
458,253
459,246
461,245
461,236
461,235
460,228
457,217
458,211
455,202
450,195
449,189
446,187
441,179
433,173
427,169
427,166
420,161
412,155
402,145
399,142
397,139
396,136
391,130
384,124
377,119
375,117
370,116
364,112
359,109
352,106
351,104
343,102
336,101
330,99
319,100
314,98
296,101
292,99
292,100
278,104
272,105
264,105
258,105
250,106
245,108
238,108
229,111
219,112
212,114
206,117
199,117
190,118
184,119
178,121
172,122
164,126
160,126
149,134
146,136
140,142
136,148
132,155
127,164
125,168
124,177
122,184
122,191
123,201
125,207
126,217
128,223
130,230
136,239
135,249
142,253
145,262
146,267
149,272
153,277
157,285
160,292
166,295
169,301
176,307
180,310
181,306
183,306
189,304
192,303
200,303
207,302
213,301
216,300
222,297
234,297
242,298
246,298
254,299
262,301
269,302
274,302
284,304
285,305
292,305
300,310
311,307
322,307
332,309
337,311
346,313
354,316
358,312
362,310
371,309
379,306
381,304
387,300
394,295
400,292
405,288
413,284
421,280
425,275
432,272
437,268
441,265
451,258
452,251
462,245
464,241
464,237
463,228
468,223
467,213
474,206
470,198
473,195
474,189
467,184
468,177
463,170
454,160
459,159
455,155
443,143
448,146
440,142
436,141
432,135
423,129
414,120
410,118
407,114
403,108
404,104
398,99
398,99
392,89
395,91
395,82
395,78
387,66
389,64
390,56
389,52
385,46
384,44
386,48
384,49
381,50
375,50
372,50
373,51
368,52
362,53
355,51
347,52
339,53
339,54
331,55
327,57
319,58
311,60
305,61
298,61
291,63
281,64
273,65
262,65
255,66
247,64
244,64
235,63
230,63
217,61
212,60
213,61
202,59
198,58
193,58
183,56
176,54
172,52
163,51
155,52
148,50
142,49
140,45
144,53
135,53
136,55
126,54
122,55
113,58
103,61
98,64
97,65
99,63
101,66
98,69
96,74
93,77
92,84
90,87
90,92
90,100
91,103
90,109
89,114
91,119
90,126
90,133
93,140
98,147
101,153
104,160
107,165
112,172
116,176
121,186
124,192
128,197
129,203
129,207
128,214
129,221
135,220
126,234
127,244
124,248
121,257
118,265
116,277
117,283
89,308
116,297
105,317
95,318
114,303
91,315
110,305
115,298
113,307
108,303
111,304
110,307
111,307
109,307
113,308
111,306
111,308
123,321
118,316
119,304
119,309
118,307
117,311
113,313
110,320
106,317
101,315
98,314
95,312
79,320
94,309
95,306
95,304
93,299
91,294
90,291
89,286
88,285
87,275
86,272
88,269
88,254
90,250
92,243
92,237
92,230
94,219
95,205
98,205
98,194
102,195
103,192
104,177
107,176
109,168
106,158
111,155
110,147
109,141
107,135
108,128
107,123
107,115
107,109
105,103
102,94
101,89
95,82
93,73
90,70
85,61
86,54
92,51
92,55
92,55
94,50
95,53
95,51
96,53
92,51
97,55
98,55
92,54
99,65
93,51
92,49
92,51
91,50
91,48
90,46
95,49
95,46
91,45
96,43
98,43
96,42
98,40
97,40
97,40
90,38
94,42
98,42
95,42
89,45
90,47
88,54
85,57
82,66
82,72
83,75
86,85
87,89
87,95
87,101
88,110
88,115
87,123
90,136
91,140
92,146
94,155
98,165
99,174
100,179
103,188
106,198
107,207
109,209
109,214
114,226
114,234
117,244
117,248
118,251
118,261
119,266
120,277
118,285
117,291
118,295
117,308
115,306
116,305
115,304
116,303
111,304
105,304
100,305
97,305
94,304
93,305
94,304
92,303
90,299
87,296
87,292
86,288
94,281
90,278
96,270
98,266
99,263
107,255
110,248
116,243
122,238
129,234
136,230
145,227
154,224
161,223
166,220
172,221
175,220
184,222
189,222
196,224
203,225
210,226
214,225
223,226
228,227
235,227
241,228
247,228
251,226
261,227
266,228
266,226
279,224
283,224
289,223
298,222
303,221
312,220
316,219
328,219
332,219
344,216
346,224
350,225
355,227
369,233
376,241
382,243
385,245
392,248
402,255
411,259
414,262
420,264
429,268
435,272
448,277
453,280
459,282
467,284
472,286
480,287
478,290
495,289
506,292
513,294
521,295
524,294
533,294
539,297
538,296
544,297
541,301
542,302
543,301
546,301
548,300
552,296
554,292
560,282
560,286
561,277
563,275
555,266
556,266
550,264
547,262
542,251
539,249
538,246
534,237
524,229
521,227
519,222
513,219
502,212
492,212
496,203
480,203
470,202
468,198
464,201
460,192
452,194
444,190
429,187
423,187
416,185
411,184
405,185
391,178
391,177
384,180
382,173
381,177
384,178
382,177
380,176
379,170
379,161
376,159
374,158
373,151
372,136
364,134
366,126
361,124
361,116
358,112
351,106
350,102
347,96
341,89
339,83
336,80
329,73
325,68
321,64
320,56
310,51
306,47
306,52
309,54
298,54
297,58
293,61
286,65
280,70
280,71
273,77
268,80
263,85
258,90
254,95
249,102
245,107
242,111
240,115
235,123
231,130
227,133
223,141
217,149
212,157
210,162
205,170
201,173
199,179
194,186
191,192
191,199
188,213
185,212
185,222
183,223
183,230
178,240
177,246
176,257
173,258
173,266
170,275
170,279
168,288
167,292
165,301
164,308
165,303
164,301
166,302
167,304
170,303
172,304
179,310
188,314
192,314
197,314
202,316
208,317
226,322
221,317
234,321
231,313
235,306
242,298
247,292
254,288
257,281
260,276
265,267
267,262
270,255
275,247
278,241
281,234
285,227
288,220
292,214
293,210
295,208
289,211
290,213
290,213
295,220
299,220
304,226
308,230
312,234
316,239
319,241
316,246
317,258
324,268
319,271
322,288
320,289
321,289
323,299
322,304
324,308
320,305
323,303
322,300
327,300
327,299
333,300
345,300
344,303
363,299
370,296
372,297
381,295
389,291
394,289
399,285
407,284
417,278
425,272
433,265
439,263
447,258
447,262
455,259
462,257
469,252
476,243
480,240
490,240
498,237
504,237
504,233
515,230
518,227
523,225
524,222
528,219
539,209
542,206
540,206
543,203
557,192
560,176
553,182
559,178
559,170
556,166
551,159
547,155
541,153
538,149
534,142
532,137
529,133
524,125
520,118
517,114
512,107
509,103
507,97
504,91
501,83
497,77
495,72
490,66
487,62
483,58
480,51
474,44
474,45
475,45
473,56
474,53
476,48
474,51
477,46
477,48
482,46
490,46
497,47
501,51
506,53
512,55
517,59
521,59
529,69
534,72
539,81
538,89
542,97
543,103
544,108
542,117
543,117
539,125
538,132
536,143
533,149
532,154
532,166
530,176
528,182
528,188
526,194
522,201
521,209
517,218
517,226
516,230
516,235
513,237
514,246
520,267
518,268
520,275
521,279
522,283
525,288
526,291
531,296
533,300
537,306
542,305
545,305
541,307
536,302
545,308
538,299
538,296
536,292
535,287
533,282
530,279
526,272
521,266
516,259
511,254
505,249
503,244
495,242
482,234
488,232
477,226
466,216
457,214
454,219
449,214
438,209
433,207
428,205
420,202
406,201
399,202
394,201
384,199
384,197
376,198
376,198
378,198
379,201
382,201
379,205
377,207
373,210
369,213
361,216
354,218
350,222
344,227
337,234
335,241
332,247
328,249
325,262
325,263
323,276
323,283
317,285
320,298
318,302
320,301
313,300
307,301
304,304
307,301
294,301
286,301
283,303
277,301
273,301
266,298
260,294
255,288
248,283
246,280
241,273
239,272
232,262
230,254
229,250
229,245
223,232
224,231
222,223
222,213
222,206
221,199
219,193
221,190
220,188
218,179
214,177
212,165
211,159
210,152
207,144
206,137
208,128
206,124
204,117
206,112
202,105
202,100
201,93
198,89
196,79
193,73
192,68
188,59
188,57
184,49
188,52
186,57
178,54
176,57
187,59
182,63
177,66
172,69
165,71
159,78
155,80
150,85
146,89
143,92
140,100
135,106
133,111
130,119
126,126
124,133
122,141
121,152
118,155
119,164
119,172
119,179
121,189
123,198
123,208
127,214
127,221
128,228
130,237
132,242
135,248
139,256
144,263
148,270
153,274
156,280
159,285
162,291
165,297
167,305
168,311
169,315
168,309
167,306
168,307
169,307
169,304
173,306
177,310
186,313
203,305
208,304
209,307
215,310
220,309
227,298
235,294
242,289
247,286
252,279
258,273
264,267
267,262
273,254
274,249
279,238
281,233
282,226
281,220
282,212
280,203
281,196
278,187
277,181
279,176
273,169
262,162
255,161
250,158
237,155
236,150
232,150
224,147
217,143
216,144
209,138
206,135
200,132
191,127
188,123
182,120
173,115
169,114
170,109
162,106
155,103
151,101
150,92
136,97
135,92
133,90
122,90
118,87
113,82
108,79
99,78
97,80
99,75
104,73
106,75
108,77
108,80
104,85
104,89
101,94
99,101
96,105
94,109
94,117
92,130
92,130
91,142
92,149
92,155
92,163
93,171
97,180
97,186
102,190
107,196
111,202
117,208
123,215
127,220
133,225
136,231
144,236
149,246
152,247
155,250
158,260
159,268
160,274
162,281
163,288
165,296
166,305
166,305
167,298
167,294
170,294
172,294
175,295
181,296
187,298
191,300
196,302
202,305
207,307
212,309
220,314
223,313
227,312
231,311
243,308
247,306
255,302
260,299
265,295
271,292
276,286
280,280
284,272
287,269
290,264
292,259
294,250
296,245
298,238
298,231
299,231
300,224
296,215
294,207
296,208
296,202
290,188
287,183
284,176
282,171
282,165
280,159
277,153
277,149
271,143
269,135
268,130
266,127
259,115
259,112
254,106
251,100
249,95
245,88
242,85
240,80
237,76
235,71
231,65
225,56
222,50
221,53
222,56
220,59
214,59
215,60
211,61
204,63
202,62
193,63
191,64
182,67
179,68
171,72
162,74
157,73
150,75
144,77
138,80
131,82
127,86
121,87
114,91
104,94
98,97
92,99
94,101
96,102
99,105
101,111
99,117
101,121
100,130
106,137
108,144
112,148
116,156
126,165
142,172
152,176
143,185
154,186
164,187
174,190
181,193
190,193
198,193
207,192
215,191
223,188
230,185
235,182
242,180
251,176
255,176
264,170
266,170
273,165
276,162
283,159
287,157
294,151
300,147
306,140
313,135
318,131
322,126
329,121
336,114
339,111
346,102
348,104
358,100
361,99
367,95
378,90
382,87
383,87
393,75
400,83
410,80
413,75
423,76
428,75
438,72
450,72
455,72
461,71
469,71
479,71
480,72
490,73
496,74
503,76
512,79
516,80
520,85
524,83
528,86
536,89
544,95
549,98
550,105
547,103
542,109
535,111
532,114
527,116
525,120
518,121
515,124
504,124
498,124
490,124
481,122
475,121
469,118
465,117
461,117
451,114
445,111
436,109
436,110
431,108
416,108
404,110
398,111
393,113
386,114
382,114
380,114
370,115
363,116
361,116
356,117
350,119
338,122
332,120
323,122
321,120
315,120
309,122
307,121
291,118
290,120
279,115
277,120
265,118
263,115
251,112
244,111
239,109
230,107
222,106
215,105
210,103
203,104
197,101
190,101
187,99
176,99
175,97
168,96
161,94
151,92
150,92
136,90
133,93
124,91
118,91
109,91
102,89
99,89
95,88
94,87
96,87
94,87
92,85
92,82
94,84
93,75
94,75
95,66
99,61
102,55
106,49
113,44
113,41
121,50
125,50
125,57
131,58
134,61
141,64
146,68
151,72
157,77
160,81
165,87
172,92
177,97
183,105
188,109
193,114
199,119
204,122
211,128
217,133
226,137
234,141
240,145
242,149
251,153
256,155
260,158
265,163
270,166
274,169
279,172
282,174
282,176
280,179
278,181
281,191
279,193
279,197
276,204
274,210
273,213
276,217
269,227
265,233
257,237
252,243
244,250
241,255
232,258
227,263
223,265
220,272
213,270
206,274
193,277
191,279
186,281
180,287
172,290
164,293
159,294
154,299
150,303
142,305
137,310
132,312
125,315
125,325
122,313
105,317
114,308
109,306
106,302
101,298
94,291
89,288
88,283
86,278
86,271
89,267
93,262
90,242
94,237
93,245
98,240
105,234
113,227
119,221
